Dataset,Model,Seed,Fold,NoiseLevel,Accuracy,Precision,F1,Recall
HCDR,MEPL_DS,1,5,100.0,0.5115372115697108,0.517904097083692,0.4647196142423652,0.5116333795525272
HCDR,MEPL_DS,1,5,1000.0,0.5102372440688983,0.5159799094776674,0.4628414394708946,0.510333834393333
HCDR,MEPL_DS,2,1,0.001,0.6712150747238467,0.6736434961593254,0.6700615191675423,0.6712150747238466
HCDR,MEPL_DS,2,1,0.01,0.6712150747238467,0.6733806853284205,0.6701851871459579,0.6712150747238467
HCDR,MEPL_DS,2,1,0.1,0.6653671215074723,0.6674098069730097,0.6643432250763988,0.6653671215074723
HCDR,MEPL_DS,2,1,1.0,0.6273554256010396,0.6278425562069188,0.6270001063913073,0.6273554256010396
HCDR,MEPL_DS,2,1,10.0,0.6098115659519169,0.612525309336333,0.6074447781094606,0.6098115659519168
HCDR,MEPL_DS,2,1,100.0,0.603638726445744,0.6071866945021682,0.6003313861981736,0.603638726445744
HCDR,MEPL_DS,2,1,1000.0,0.6052631578947368,0.6090557408256319,0.6018011619815977,0.6052631578947368
HCDR,MEPL_DS,2,2,0.001,0.6405589860253493,0.6413026488260334,0.6400735682949839,0.6405471186515148
HCDR,MEPL_DS,2,2,0.01,0.6366590835229119,0.6375179848773967,0.6360775643195666,0.6366461595398698
HCDR,MEPL_DS,2,2,0.1,0.6044848878778031,0.6056318082788671,0.6033855185806347,0.604467841327057
HCDR,MEPL_DS,2,2,1.0,0.5056873578160546,0.5063157959546322,0.49194839757691494,0.5056339676431845
HCDR,MEPL_DS,2,2,10.0,0.4988625284367891,0.4984691557297771,0.4712634225271125,0.4987883304562519
HCDR,MEPL_DS,2,2,100.0,0.49691257718557036,0.49589378202844536,0.46629421967649554,0.4968347879282563
HCDR,MEPL_DS,2,2,1000.0,0.4988625284367891,0.49842061923583664,0.46818694148091955,0.4987845281459682
HCDR,MEPL_DS,2,3,0.001,0.6597335066623334,0.6680756695227635,0.6554268191139443,0.6596972431560527
HCDR,MEPL_DS,2,3,0.01,0.6594085147871304,0.6672807583903451,0.6553229986754605,0.659373201824095
HCDR,MEPL_DS,2,3,0.1,0.6200844978875528,0.6239734663071836,0.6170478767207366,0.6200556235746617
HCDR,MEPL_DS,2,3,1.0,0.5160870978225545,0.5169132580604089,0.5098171839100443,0.5160503966654584
HCDR,MEPL_DS,2,3,10.0,0.5102372440688983,0.5119258895394441,0.4915432076632139,0.5101749823192572
HCDR,MEPL_DS,2,3,100.0,0.5118622034449138,0.5141232950021801,0.4908560955984288,0.5117962451763469
HCDR,MEPL_DS,2,3,1000.0,0.5105622359441014,0.5125668822477898,0.4895001863989572,0.5104962775382322
HCDR,MEPL_DS,2,4,0.001,0.6759831004224894,0.6803421929786589,0.6740329296158813,0.6760083093154068
HCDR,MEPL_DS,2,4,0.01,0.6753331166720832,0.6808703249393218,0.6728513570250652,0.6753614940882524
HCDR,MEPL_DS,2,4,0.1,0.6308092297692558,0.6347909729929708,0.6280922164200384,0.6308370743841736
HCDR,MEPL_DS,2,4,1.0,0.5235619109522262,0.5271912521107143,0.5074208751561531,0.5236207964403616
HCDR,MEPL_DS,2,4,10.0,0.5144621384465389,0.5215726473034035,0.471531935439371,0.5145548212871919
HCDR,MEPL_DS,2,4,100.0,0.514787130321742,0.523240143643435,0.46692461978603705,0.5148845660845752
HCDR,MEPL_DS,2,4,1000.0,0.5115372115697108,0.5182555780933062,0.4628934157122743,0.5116350694682088
HCDR,MEPL_DS,2,5,0.001,0.6532336691582711,0.6542797842028378,0.6526325590154838,0.6532202188271816
HCDR,MEPL_DS,2,5,0.01,0.6529086772830679,0.6544499366654262,0.6520256876817045,0.6528923751849401
HCDR,MEPL_DS,2,5,0.1,0.6298342541436464,0.6409814323607428,0.6223206606597094,0.6297884817037054
HCDR,MEPL_DS,2,5,1.0,0.5251868703282417,0.530771587781218,0.5022881695296971,0.5251172167764689
HCDR,MEPL_DS,2,5,10.0,0.5060123496912577,0.506701908354504,0.49188897918033714,0.5059582202146025
HCDR,MEPL_DS,2,5,100.0,0.5053623659408515,0.5059379196232239,0.49189209246291177,0.5053095038323063
HCDR,MEPL_DS,2,5,1000.0,0.5053623659408515,0.5059487460602841,0.4916701617644121,0.5053090813533858
HCDR,MEPL_DS,3,1,0.001,0.6621182586094867,0.6646274407579078,0.6608258712877664,0.6621182586094867
HCDR,MEPL_DS,3,1,0.01,0.6617933723196882,0.6640121036773265,0.6606456886502211,0.661793372319688
HCDR,MEPL_DS,3,1,0.1,0.6588693957115009,0.6611732304206386,0.6576459805843673,0.6588693957115009
HCDR,MEPL_DS,3,1,1.0,0.5942170240415855,0.5981215087729173,0.590139698619432,0.5942170240415854
HCDR,MEPL_DS,3,1,10.0,0.5497076023391813,0.5509892875007849,0.5468600298176821,0.5497076023391813
HCDR,MEPL_DS,3,1,100.0,0.5497076023391813,0.5510109380178986,0.5468128556568561,0.5497076023391813
HCDR,MEPL_DS,3,1,1000.0,0.5500324886289799,0.5513773997190572,0.547068380081221,0.5500324886289798
HCDR,MEPL_DS,3,2,0.001,0.6607084822879428,0.6670496801924907,0.6574303468962588,0.6606767605330333
HCDR,MEPL_DS,3,2,0.01,0.6600584985375365,0.6670039575463212,0.6564581397811267,0.6600252980377543
HCDR,MEPL_DS,3,2,0.1,0.6207344816379591,0.6237583706565714,0.6183739285275892,0.6207089872250824
HCDR,MEPL_DS,3,2,1.0,0.5183620409489763,0.5195688274181539,0.5105392434671503,0.5183210096232248
HCDR,MEPL_DS,3,2,10.0,0.5027624309392266,0.5032438942797035,0.48078908245508,0.5026956267517032
HCDR,MEPL_DS,3,2,100.0,0.49691257718557036,0.49608976209603184,0.4714785475501049,0.4968413363515227
HCDR,MEPL_DS,3,2,1000.0,0.49853753656158595,0.4980998931271661,0.4731066736226457,0.498466190279436
HCDR,MEPL_DS,3,3,0.001,0.6525836854078648,0.6589235121247317,0.6491134851449598,0.6526160739709892
HCDR,MEPL_DS,3,3,0.01,0.6555086122846929,0.6614976255251874,0.6523128261412761,0.6555398393397162
HCDR,MEPL_DS,3,3,0.1,0.6265843353916152,0.627890386801826,0.6256466261402618,0.6266006670097195
HCDR,MEPL_DS,3,3,1.0,0.5108872278193045,0.5110241574699025,0.5095611474669014,0.5109041809358922
HCDR,MEPL_DS,3,3,10.0,0.4936626584335392,0.4936357993725077,0.4928784566808925,0.4936754905613985
HCDR,MEPL_DS,3,3,100.0,0.49528761780955477,0.495278668635037,0.49477513196046863,0.49529802085524943
HCDR,MEPL_DS,3,3,1000.0,0.4943126421839454,0.49429854710864435,0.4937672134364617,0.4943233619858537
HCDR,MEPL_DS,3,4,0.001,0.6490087747806305,0.6575241460647052,0.644165015534774,0.6489709258456549
HCDR,MEPL_DS,3,4,0.01,0.6512837179070523,0.6586126383972283,0.6471762039944623,0.6512487209450684
HCDR,MEPL_DS,3,4,0.1,0.6324341891452714,0.6350116309123806,0.6306476463450473,0.6324116533205575
HCDR,MEPL_DS,3,4,1.0,0.5378615534611635,0.5395143064825216,0.5330917849651827,0.5378944580060178
HCDR,MEPL_DS,3,4,10.0,0.509587260318492,0.5106896057307364,0.49725080273571676,0.5096382228508708
HCDR,MEPL_DS,3,4,100.0,0.5069873253168671,0.5079938069153873,0.49191310923259296,0.5070433573216864
HCDR,MEPL_DS,3,4,1000.0,0.5053623659408515,0.5061463271561747,0.49029721961740025,0.505418292154313
HCDR,MEPL_DS,3,5,0.001,0.6646083847903802,0.6662798388679794,0.6637770897832818,0.6646246148048442
HCDR,MEPL_DS,3,5,0.01,0.6655833604159896,0.6673313439971995,0.6647215736637528,0.6655999073926206
HCDR,MEPL_DS,3,5,0.1,0.628859278518037,0.6320854667993291,0.6266065570565249,0.628884588053479
HCDR,MEPL_DS,3,5,1.0,0.5144621384465389,0.5166076160764507,0.49873665671344936,0.5145197555367975
HCDR,MEPL_DS,3,5,10.0,0.52291192720182,0.5298487281934489,0.4938759137500616,0.5229898241727229
HCDR,MEPL_DS,3,5,100.0,0.5222619434514137,0.5295415112320698,0.49131046774528764,0.5223421639877278
HCDR,MEPL_DS,3,5,1000.0,0.5222619434514137,0.5294412877838908,0.49165668678825936,0.5223417415088074
HCDR,MEPL_DS,4,1,0.001,0.6660168940870695,0.6660979612353819,0.6659761374730178,0.6660168940870694
HCDR,MEPL_DS,4,1,0.01,0.6660168940870695,0.6661181702158401,0.6659659820282413,0.6660168940870694
HCDR,MEPL_DS,4,1,0.1,0.665692007797271,0.6657508616029193,0.6656623291516959,0.665692007797271
HCDR,MEPL_DS,4,1,1.0,0.6228070175438597,0.6231827775933216,0.6225191481144907,0.6228070175438596
HCDR,MEPL_DS,4,1,10.0,0.5857699805068226,0.5861120625048747,0.5853581871538115,0.5857699805068226
HCDR,MEPL_DS,4,1,100.0,0.5834957764782326,0.5838788143554855,0.5830197348315613,0.5834957764782326
HCDR,MEPL_DS,4,1,1000.0,0.5834957764782326,0.5838788143554855,0.5830197348315613,0.5834957764782326
HCDR,MEPL_DS,4,2,0.001,0.6626584335391615,0.6756081648295496,0.6562850287461711,0.662614248862053
HCDR,MEPL_DS,4,2,0.01,0.661358466038349,0.6747423435297564,0.6547090118032222,0.6613134362660975
HCDR,MEPL_DS,4,2,0.1,0.6581085472863178,0.674519504824777,0.6498340581121135,0.658058658663226
HCDR,MEPL_DS,4,2,1.0,0.596035099122522,0.596100640098763,0.5959598211102385,0.5960307260469239
HCDR,MEPL_DS,4,2,10.0,0.5407864803379916,0.5418518778464034,0.5379283299138677,0.5408120974303987
HCDR,MEPL_DS,4,2,100.0,0.533961650958726,0.5347734277402427,0.5313201837832602,0.5339861055132654
HCDR,MEPL_DS,4,2,1000.0,0.533961650958726,0.534801961651241,0.5312273710083734,0.5339865279921858
HCDR,MEPL_DS,4,3,0.001,0.6577835554111148,0.6580343262577,0.6576533846192372,0.6577899620698425
HCDR,MEPL_DS,4,3,0.01,0.6594085147871304,0.6596375730006989,0.6592915978141891,0.6594146047582956
HCDR,MEPL_DS,4,3,0.1,0.6629834254143646,0.6631789854269431,0.6628871474265006,0.6629889876644605
HCDR,MEPL_DS,4,3,1.0,0.5924601884952876,0.5924805199195443,0.5924412051010786,0.592462469085105
HCDR,MEPL_DS,4,3,10.0,0.5596360090997725,0.5597133448069871,0.5594794900769344,0.5596299422640307
HCDR,MEPL_DS,4,3,100.0,0.552811179720507,0.5529929707355669,0.5524022970035775,0.5528014154733749
HCDR,MEPL_DS,4,3,1000.0,0.5541111472213195,0.5542894413750767,0.5537208149816991,0.5541015943509499
HCDR,MEPL_DS,4,4,0.001,0.6590835229119272,0.6619512532949752,0.657548629021315,0.6590618348597497
HCDR,MEPL_DS,4,4,0.01,0.6571335716607085,0.660559070035732,0.655273900951836,0.6571097710079755
HCDR,MEPL_DS,4,4,0.1,0.6223594410139747,0.6375711272873119,0.6115624959260209,0.6223053238258677
HCDR,MEPL_DS,4,4,1.0,0.5164120896977575,0.5181784255738628,0.503987103987104,0.5163607074325026
HCDR,MEPL_DS,4,4,10.0,0.5011374715632109,0.5011316614819185,0.5005669277717206,0.5011265400412847
HCDR,MEPL_DS,4,4,100.0,0.5056873578160546,0.5056892315190407,0.5055116637690164,0.5056812852822709
HCDR,MEPL_DS,4,4,1000.0,0.5037374065648359,0.5037365527255004,0.5035610194446337,0.5037313338250988
HCDR,MEPL_DS,4,5,0.001,0.6483587910302242,0.64842978588143,0.6483132883419614,0.6483551628191511
HCDR,MEPL_DS,4,5,0.01,0.6473838154046149,0.647434905870897,0.6473502933179986,0.6473807151892157
HCDR,MEPL_DS,4,5,0.1,0.6382840428989275,0.6383042015514226,0.638268760518188,0.6382819979197139
HCDR,MEPL_DS,4,5,1.0,0.5950601234969126,0.5950774570460093,0.5950446830696119,0.5950621931218742
HCDR,MEPL_DS,4,5,10.0,0.5804354891127722,0.5835708972362668,0.5764089278133797,0.5804038644991808
HCDR,MEPL_DS,4,5,100.0,0.5765355866103348,0.580761991418453,0.5708554983493375,0.5764982581194111
HCDR,MEPL_DS,4,5,1000.0,0.5765355866103348,0.5809157177190221,0.5706586263987916,0.5764976244010305
HCDR,EPL,0,1,0.001,0.6621182586094867,0.6655632865463944,0.6603514132925898,0.6621182586094867
HCDR,EPL,0,1,0.01,0.6627680311890838,0.6659772465530789,0.6611299951804612,0.6627680311890838
HCDR,EPL,0,1,0.1,0.6653671215074723,0.6683840014444872,0.6638615011925806,0.6653671215074723
HCDR,EPL,0,1,1.0,0.5851202079272255,0.5857414432498639,0.5843673465460171,0.5851202079272255
HCDR,EPL,0,1,10.0,0.5581546458739441,0.5770413736515432,0.5293069948186528,0.5581546458739441
HCDR,EPL,0,1,100.0,0.5555555555555556,0.5789691629903071,0.5199748285422443,0.5555555555555556
HCDR,EPL,0,1,1000.0,0.5542560103963613,0.5775918753037855,0.5180167245166147,0.5542560103963613
HCDR,EPL,0,2,0.001,0.6418589535261618,0.6581444480252086,0.6323442160950608,0.64180673955273
HCDR,EPL,0,2,0.01,0.6499837504062398,0.6647602135561745,0.6419110301653739,0.6499350227420403
HCDR,EPL,0,2,0.1,0.6291842703932402,0.6301797394387006,0.6284584482476356,0.6291699725642189
HCDR,EPL,0,2,1.0,0.5264868378290543,0.5295689282657998,0.5140630173972847,0.526538858343663
HCDR,EPL,0,2,10.0,0.5108872278193045,0.5125661702864494,0.49462279928736885,0.5109455838700928
HCDR,EPL,0,2,100.0,0.512187195320117,0.5141362719548068,0.4953524797901243,0.5122466077055086
HCDR,EPL,0,2,1000.0,0.5128371790705233,0.5148865489501486,0.4960248948736818,0.5128965915245658
HCDR,EPL,0,3,0.001,0.6522586935326616,0.6573328671780407,0.6494587483539715,0.6522878078498273
HCDR,EPL,0,3,0.01,0.650308742281443,0.6565969584928177,0.6467927217485555,0.6503412362240186
HCDR,EPL,0,3,0.1,0.6204094897627559,0.6358325838328944,0.6093819560378408,0.6204641606907023
HCDR,EPL,0,3,1.0,0.5144621384465389,0.514676237306656,0.5128501790899265,0.5144808874761194
HCDR,EPL,0,3,10.0,0.5105622359441014,0.5119358690925427,0.49542217634453556,0.5105059945534017
HCDR,EPL,0,3,100.0,0.5047123821904452,0.5054595257960858,0.48560728718292995,0.5046498029980795
HCDR,EPL,0,3,1000.0,0.5021124471888203,0.5024172864389733,0.48236468685569617,0.5020490227640092
HCDR,EPL,0,4,0.001,0.6633084172895678,0.663325460238052,0.663298139768728,0.663306691812612
HCDR,EPL,0,4,0.01,0.6655833604159896,0.6655834307147245,0.6655833604159896,0.6655834307147245
HCDR,EPL,0,4,0.1,0.6369840753981151,0.6375353633036006,0.6366303745551852,0.6369942821702911
HCDR,EPL,0,4,1.0,0.5248618784530387,0.5269485699135594,0.5157095489288406,0.5249066110346424
HCDR,EPL,0,4,10.0,0.5037374065648359,0.5048459540794299,0.47582902351216205,0.5038124497778182
HCDR,EPL,0,4,100.0,0.5047123821904452,0.5062718930045249,0.4736935909637797,0.5047913334364181
HCDR,EPL,0,4,1000.0,0.5047123821904452,0.5062825719907469,0.47351679501619404,0.5047915446758784
HCDR,EPL,0,5,0.001,0.6490087747806305,0.6590344180326835,0.6434264435866204,0.649049506924852
HCDR,EPL,0,5,0.01,0.6499837504062398,0.6609317034218534,0.6439670951508119,0.6500260669493896
HCDR,EPL,0,5,0.1,0.6191095222619435,0.6274912528140173,0.6127930698299668,0.6191510962060548
HCDR,EPL,0,5,1.0,0.5323366915827105,0.5326077884472076,0.531421303267614,0.5323511120912622
HCDR,EPL,0,5,10.0,0.5225869353266168,0.5226510187918496,0.5222955071641728,0.5225950176215958
HCDR,EPL,0,5,100.0,0.5216119597010075,0.5216691791089016,0.5213425485595924,0.5216197250338195
HCDR,EPL,0,5,1000.0,0.520311992200195,0.5203635255115651,0.5200564563376424,0.5203195461562445
HCDR,EPL,1,1,0.001,0.6598440545808967,0.6656031619944781,0.6568607543989571,0.6598440545808967
HCDR,EPL,1,1,0.01,0.6595191682910981,0.664205768038103,0.6570722918361419,0.6595191682910981
HCDR,EPL,1,1,0.1,0.6345029239766082,0.6347432808751527,0.6343398565913178,0.6345029239766082
HCDR,EPL,1,1,1.0,0.5168940870695257,0.5174264859591666,0.5131758295793228,0.5168940870695257
HCDR,EPL,1,1,10.0,0.5006497725795972,0.5008911819887429,0.46437643865264155,0.5006497725795971
HCDR,EPL,1,1,100.0,0.4980506822612086,0.49716261061946904,0.4554403915461807,0.4980506822612086
HCDR,EPL,1,1,1000.0,0.4983755685510071,0.49760747995972976,0.45460229294100096,0.4983755685510072
HCDR,EPL,1,2,0.001,0.6655833604159896,0.6655840616888384,0.6655832191319639,0.6655836419541847
HCDR,EPL,1,2,0.01,0.666883327916802,0.6669094158807423,0.6668719280113609,0.666885299507981
HCDR,EPL,1,2,0.1,0.6317842053948651,0.6374897216177844,0.6279590868659748,0.6318172254795347
HCDR,EPL,1,2,1.0,0.5238869028274293,0.5243562541155407,0.5217013018499861,0.5239089270640842
HCDR,EPL,1,2,10.0,0.5102372440688983,0.5103263101192503,0.5089751326640188,0.5102208212821222
HCDR,EPL,1,2,100.0,0.5060123496912577,0.5060752766453116,0.5043349391175478,0.505993497204457
HCDR,EPL,1,2,1000.0,0.5056873578160546,0.505745081516573,0.5040276084395858,0.5056686109146584
HCDR,EPL,1,3,0.001,0.6512837179070523,0.6519426937793237,0.6509150153273512,0.6512943486684732
HCDR,EPL,1,3,0.01,0.6509587260318492,0.6516560071638648,0.6505671797084163,0.6509696736181347
HCDR,EPL,1,3,0.1,0.6434839129021774,0.6449239373544517,0.6426118006421506,0.6435000350657504
HCDR,EPL,1,3,1.0,0.5719857003574911,0.5719874417590664,0.57198117963474,0.5719847045731654
HCDR,EPL,1,3,10.0,0.5359116022099447,0.536165854979046,0.5350429195449005,0.5358976113886798
HCDR,EPL,1,3,100.0,0.528436789080273,0.5287762505507856,0.5269586987972998,0.5284186783000462
HCDR,EPL,1,3,1000.0,0.5268118297042574,0.5271505203717737,0.5252408706525655,0.5267931906537524
HCDR,EPL,1,4,0.001,0.6473838154046149,0.6636269326486718,0.6383620496823295,0.6473325525922884
HCDR,EPL,1,4,0.01,0.6457588560285993,0.6620440716987338,0.6365803687756859,0.6457072761854548
HCDR,EPL,1,4,0.1,0.6405589860253493,0.6575851481207711,0.6305280277237355,0.640505504477854
HCDR,EPL,1,4,1.0,0.5758856028599285,0.5802281943137324,0.5699996219880452,0.5758476405819731
HCDR,EPL,1,4,10.0,0.544686382840429,0.5497075858304986,0.5327400736949868,0.5446344754628467
HCDR,EPL,1,4,100.0,0.5411114722131947,0.5460930274472233,0.5282011387309249,0.5410577689226196
HCDR,EPL,1,4,1000.0,0.5407864803379916,0.5457942859857031,0.5277099128428483,0.5407324601539006
HCDR,EPL,1,5,0.001,0.645108872278193,0.6557248242157738,0.6389149666004694,0.6450663756631863
HCDR,EPL,1,5,0.01,0.6434839129021774,0.6528416252520888,0.6379031120451019,0.643443634129875
HCDR,EPL,1,5,0.1,0.6119597010074748,0.6131744447984856,0.6108944199157638,0.6119427608659466
HCDR,EPL,1,5,1.0,0.5183620409489763,0.5208927198731723,0.5036928248836972,0.51841796853546
HCDR,EPL,1,5,10.0,0.49691257718557036,0.49565262956616385,0.4546050371673148,0.4970031457780414
HCDR,EPL,1,5,100.0,0.4972375690607735,0.4958871191650275,0.4488169255290385,0.4973339467727258
HCDR,EPL,1,5,1000.0,0.4975625609359766,0.49637601531093467,0.44882341000224313,0.49765925554144474
HCDR,EPL,2,1,0.001,0.656595191682911,0.6578094844223876,0.6559333213407688,0.6565951916829109
HCDR,EPL,2,1,0.01,0.6569200779727096,0.6580477891633048,0.6563069937097554,0.6569200779727096
HCDR,EPL,2,1,0.1,0.6507472384665367,0.6515072306334442,0.6503087071795014,0.6507472384665367
HCDR,EPL,2,1,1.0,0.562053281351527,0.5632767546739283,0.559926043837439,0.5620532813515269
HCDR,EPL,2,1,10.0,0.5386614684860299,0.5428275574675148,0.5271625468806593,0.5386614684860299
HCDR,EPL,2,1,100.0,0.5315139701104613,0.5356107740464505,0.5176408450704225,0.5315139701104613
HCDR,EPL,2,1,1000.0,0.53183885640026,0.536141304347826,0.5174783888335698,0.5318388564002599
HCDR,EPL,2,2,0.001,0.6360090997725056,0.642255104655375,0.6320041414269983,0.6360430708809783
HCDR,EPL,2,2,0.01,0.6386090347741307,0.6451401395468972,0.6345318417346841,0.6386434286361282
HCDR,EPL,2,2,0.1,0.6077348066298343,0.6114697710354664,0.6044594995127018,0.6077644443430494
HCDR,EPL,2,2,1.0,0.5099122521936952,0.5099502804420837,0.5092964841126019,0.5099007934999084
HCDR,EPL,2,2,10.0,0.5076373090672733,0.5078674467923361,0.503526215212712,0.5076077891593599
HCDR,EPL,2,2,100.0,0.5030874228144296,0.5031820618141141,0.4980582125484033,0.5030549450735156
HCDR,EPL,2,2,1000.0,0.5047123821904452,0.5048782861763468,0.4996004784015039,0.5046795877619686
HCDR,EPL,2,3,0.001,0.6542086447838804,0.6589498510427011,0.6515852474927208,0.6541805134132832
HCDR,EPL,2,3,0.01,0.6542086447838804,0.6593255709377306,0.6513834227787716,0.6541794572159823
HCDR,EPL,2,3,0.1,0.6051348716282093,0.6079011556446863,0.6025530422025371,0.6051087418493255
HCDR,EPL,2,3,1.0,0.5138121546961326,0.5140481426806858,0.5115586941260459,0.5137901344412421
HCDR,EPL,2,3,10.0,0.51771205719857,0.5188616071428571,0.5099603355168831,0.5176712370436277
HCDR,EPL,2,3,100.0,0.5199870003249919,0.5214961293260474,0.5111372164225093,0.5199433286776156
HCDR,EPL,2,3,1000.0,0.5183620409489763,0.5197815533980583,0.5092624398861517,0.5183178410313217
HCDR,EPL,2,4,0.001,0.6655833604159896,0.6666096283510896,0.6650568150262692,0.6655705451076519
HCDR,EPL,2,4,0.01,0.6649333766655834,0.665672227715839,0.6645501645163805,0.6649224624437364
HCDR,EPL,2,4,0.1,0.6308092297692558,0.630810276429359,0.6308088788244937,0.6308096132543467
HCDR,EPL,2,4,1.0,0.5388365290867728,0.5445579416590437,0.5237301918435799,0.5388944656106384
HCDR,EPL,2,4,10.0,0.5264868378290543,0.5382728615651192,0.4873677437664865,0.52657667020704
HCDR,EPL,2,4,100.0,0.5225869353266168,0.5334309838664878,0.48089696923759795,0.5226790909267582
HCDR,EPL,2,4,1000.0,0.5216119597010075,0.5320990801521042,0.4795235836394592,0.5217044320573625
HCDR,EPL,2,5,0.001,0.6379590510237244,0.6411019373754242,0.6359070325903431,0.6379347202471333
HCDR,EPL,2,5,0.01,0.6389340266493337,0.6427837513896609,0.6364567843611675,0.6389072667219269
HCDR,EPL,2,5,0.1,0.6239844003899903,0.6376396349222435,0.6143639552833688,0.6239331351062238
HCDR,EPL,2,5,1.0,0.5092622684432889,0.5109431519092458,0.48884254096723057,0.5091973660974186
HCDR,EPL,2,5,10.0,0.5069873253168671,0.5087277585765488,0.47991710421860423,0.5069132338141988
HCDR,EPL,2,5,100.0,0.5043873903152422,0.5055952138034838,0.4741370470628249,0.5043094962276857
HCDR,EPL,2,5,1000.0,0.5050373740656483,0.5064492929594829,0.4746526725639828,0.5049592688072828
HCDR,EPL,3,1,0.001,0.6481481481481481,0.6679970124672041,0.6374389930742531,0.6481481481481481
HCDR,EPL,3,1,0.01,0.647498375568551,0.6669232489335352,0.6369359258980227,0.647498375568551
HCDR,EPL,3,1,0.1,0.6413255360623782,0.6595391781503546,0.6307878453888682,0.6413255360623782
HCDR,EPL,3,1,1.0,0.5630279402209227,0.5630535234587508,0.562983611634727,0.5630279402209226
HCDR,EPL,3,1,10.0,0.539311241065627,0.5401161655960779,0.5369886787969311,0.539311241065627
HCDR,EPL,3,1,100.0,0.5370370370370371,0.537845960301929,0.5345498929851553,0.537037037037037
HCDR,EPL,3,1,1000.0,0.5360623781676414,0.5368428771386484,0.5335922209766903,0.5360623781676414
HCDR,EPL,3,2,0.001,0.6727331816704583,0.6727348083104346,0.6727319372958693,0.6727326190059747
HCDR,EPL,3,2,0.01,0.6704582385440364,0.6704809349964507,0.6704456730598607,0.6704563025827827
HCDR,EPL,3,2,0.1,0.6256093597660058,0.6265914365405498,0.6248657023481453,0.6255949559396734
HCDR,EPL,3,2,1.0,0.5300617484562886,0.5337205393919022,0.5167334867849965,0.5300078327591845
HCDR,EPL,3,2,10.0,0.5157621059473513,0.5197910015658627,0.4892535287585579,0.5156881209912031
HCDR,EPL,3,2,100.0,0.514787130321742,0.5192216593087944,0.48448568145141513,0.5147083923747624
HCDR,EPL,3,2,1000.0,0.5144621384465389,0.5188431586346605,0.4838806376339856,0.5143830836060435
HCDR,EPL,3,3,0.001,0.6600584985375365,0.6614676173499703,0.6593019257949483,0.660043253391872
HCDR,EPL,3,3,0.01,0.6600584985375365,0.6613896223738327,0.6593431786121323,0.6600436758707924
HCDR,EPL,3,3,0.1,0.6298342541436464,0.6311576906627192,0.6288803424713454,0.6298178439886741
HCDR,EPL,3,3,1.0,0.5238869028274293,0.5251632544808619,0.5175735296084931,0.5238497800152261
HCDR,EPL,3,3,10.0,0.5076373090672733,0.5086875167067629,0.4913871461990486,0.507579271832232
HCDR,EPL,3,3,100.0,0.5050373740656483,0.5058246852103,0.48627757494503787,0.5049753230062586
HCDR,EPL,3,3,1000.0,0.5047123821904452,0.5054595257960858,0.48560728718292995,0.5046498029980795
HCDR,EPL,3,4,0.001,0.6571335716607085,0.6581825844297341,0.6565758478159287,0.6571467379135119
HCDR,EPL,3,4,0.01,0.6525836854078648,0.6539570743301015,0.651821128244125,0.6525989635747125
HCDR,EPL,3,4,0.1,0.6158596035099122,0.6167527967443682,0.6151405678585941,0.6158737159809411
HCDR,EPL,3,4,1.0,0.520311992200195,0.520974320235111,0.5166727681383985,0.5203402476233449
HCDR,EPL,3,4,10.0,0.5125121871953201,0.513901745508131,0.500508635989784,0.5125626219379784
HCDR,EPL,3,4,100.0,0.514787130321742,0.5167436396046021,0.5006349729145979,0.5148418957136134
HCDR,EPL,3,4,1000.0,0.5125121871953201,0.5142130888276244,0.4980096580527277,0.5125674804455631
HCDR,EPL,3,5,0.001,0.6399090022749431,0.6439692073112424,0.6373793326441095,0.6399362141325958
HCDR,EPL,3,5,0.01,0.6412089697757556,0.6455722467136833,0.6385278787244203,0.6412370267285514
HCDR,EPL,3,5,0.1,0.6161845953851154,0.6206987938062456,0.6125996008875183,0.6162159239064766
HCDR,EPL,3,5,1.0,0.5264868378290543,0.5290720010812753,0.515949091176857,0.526534844793919
HCDR,EPL,3,5,10.0,0.5183620409489763,0.5232750896057348,0.49199579169139784,0.5184361351290377
HCDR,EPL,3,5,100.0,0.5167370815729607,0.5218494729907773,0.4872405173655218,0.5168150835114083
HCDR,EPL,3,5,1000.0,0.5160870978225545,0.5210393249468559,0.4863807153301184,0.5161653109318111
HCDR,EPL,4,1,0.001,0.6526965562053282,0.6526981679513075,0.6526956397463853,0.6526965562053282
HCDR,EPL,4,1,0.01,0.6530214424951267,0.6530255774117917,0.6530190985452848,0.6530214424951267
HCDR,EPL,4,1,0.1,0.6439246263807668,0.644089124391278,0.6438229698312179,0.6439246263807668
HCDR,EPL,4,1,1.0,0.5714749837556855,0.5715417070952604,0.5713750445397558,0.5714749837556855
HCDR,EPL,4,1,10.0,0.5357374918778428,0.5359452394056137,0.5350657134295131,0.5357374918778428
HCDR,EPL,4,1,100.0,0.5383365821962314,0.5388504667139029,0.5368048837442039,0.5383365821962314
HCDR,EPL,4,1,1000.0,0.5419103313840156,0.5425315723512967,0.5402314193312179,0.5419103313840156
HCDR,EPL,4,2,0.001,0.6434839129021774,0.6474831388669631,0.6410765145131149,0.6435105970387607
HCDR,EPL,4,2,0.01,0.6425089372765681,0.6465784884402933,0.640036737586601,0.642535938169365
